SPT_FRSTT_DIST,SPT_SAFE_CNTER_DIST,SPT_LFDAU_DIST,MBLZ_FFPWR_CNT,LYCRG_FIREMAN_CNT,OCCU_YEAR,OCCU_MT,damagearea,DURATION_MIN,SLOPE,CLMT_RAIN,CLMT_MAXTEM,CLMT_MAXWSWD,CLMT_MAXWS,CLMT_MINTEM,CLMT_MINSP,CLMT_AVGTEM,CLMT_AVGHUMID,CLMT_AVGDEWTEM,CLMT_AVGGT,SIGUNGU_NM_고성군,SIGUNGU_NM_동해시,SIGUNGU_NM_삼척시,SIGUNGU_NM_속초시,SIGUNGU_NM_양구군,SIGUNGU_NM_양양군,SIGUNGU_NM_영월군,SIGUNGU_NM_원주시,SIGUNGU_NM_인제군,SIGUNGU_NM_정선군,SIGUNGU_NM_철원군,SIGUNGU_NM_춘천시,SIGUNGU_NM_태백시,SIGUNGU_NM_평창군,SIGUNGU_NM_홍천군,SIGUNGU_NM_화천군,SIGUNGU_NM_횡성군,WETHR_구름조금,WETHR_맑음,WETHR_비,WETHR_흐림,OCCU_DAY_목요일,OCCU_DAY_수요일,OCCU_DAY_월요일,OCCU_DAY_일요일,OCCU_DAY_토요일,OCCU_DAY_화요일,IGN_BHF_산아래,IGN_BHF_산정상,IGN_BHF_산중턱,IGN_BHF_평지,SPCNWS_CN_강풍주의보,SPCNWS_CN_건조경보,SPCNWS_CN_건조주의보,SPCNWS_CN_대설주의보,SPCNWS_CN_풍랑경보,SPCNWS_CN_풍랑주의보,SPCNWS_CN_한파경보,SPCNWS_CN_한파주의보,OBJT_ID
3,3,0,11,35,2020,12,0.3,118,20.80970001,0.2,2.6,290,10.9,-5.4,1019.7,-1.5,49.1,-11.3,-2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4763
28,28,24,4,9,2021,1,0.15,316,10.99919987,0.8,0.3,250,5.1,-15.7,1015.4,-7.3,80.3,-10.3,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4898
11,11,0,16,0,2021,1,0.02,1191,15.50339985,0.0,9.3,200,12.8,-6.4,1009.4,1.7,65.0,-4.3,-0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4922
8,8,0,80,38,2021,1,1.0,202,10.17650032,0.4,1.7,290,13.8,-5.6,1022.0,-2.3,27.4,-19.5,-2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4887
14,10,0,16,22,2021,1,0.15,104,14.15550041,0.2,4.3,180,2.2,-14.2,1028.7,-6.3,67.5,-12.0,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4905
10,10,0,10,0,2021,1,0.7,193,25.03089905,2.2,11.6,270,3.0,-2.9,1024.5,2.5,78.8,-1.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4894
15,15,4,30,21,2021,2,1.5,292,37.292099,1.5,5.6,200,8.1,-7.1,1017.0,-0.9,56.6,-8.7,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4913
20,12,0,61,47,2021,2,1.0,581,20.84630013,1.4,5.0,290,7.7,-2.3,1022.5,1.8,30.5,-13.8,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4893
23,23,19,6,0,2021,2,0.01,78,22.37380028,1.2,6.6,290,4.9,-4.0,1023.5,1.2,66.9,-4.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4897
29,1,0,73,60,2021,2,1.0,286,9.64620018,0.0,2.2,320,14.0,-4.3,1010.7,-1.5,28.8,-17.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4885
7,7,0,172,238,2021,2,6.5,690,0.0,0.2,1.8,270,6.5,-10.1,1015.6,-4.0,31.5,-18.8,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4924
22,18,20,14,8,2021,2,0.5,347,31.80970001,4.4,13.2,230,9.3,-0.8,1008.0,6.8,63.4,-1.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4919
29,28,12,48,42,2021,2,12.0,2110,25.79599953,0.2,10.3,290,22.3,1.3,1005.3,5.6,54.0,-4.1,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4914
22,22,5,18,17,2021,2,0.1,112,22.37380028,3.4,15.8,320,9.8,0.0,1010.5,6.7,57.0,-3.3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4918
21,0,16,25,15,2021,2,0.1,147,16.52779961,7.9,13.8,70,8.0,-4.8,1021.9,4.1,54.0,-5.7,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4902
16,19,5,26,28,2021,3,0.5,200,32.96350098,3.9,18.2,270,4.7,-0.6,1021.7,8.6,50.4,-3.8,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4908
13,13,0,50,51,2021,3,20.0,1148,5.710599899,1.3,17.1,290,10.8,-1.9,1017.2,7.4,53.4,-2.7,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4895
55,18,1,47,30,2021,3,0.5,439,36.62360001,5.6,16.3,320,6.1,1.8,1007.1,8.6,33.0,-8.0,9.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4892
32,15,0,33,39,2021,3,10.7,1276,23.93090057,4.1,22.8,110,8.0,0.2,1010.3,10.8,46.0,-2.9,14.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4912
12,12,10,10,21,2021,3,0.5,1144,36.76089859,6.8,22.7,70,7.8,1.4,1011.2,11.0,54.0,-0.3,14.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920
10,10,6,14,2,2021,4,0.01,57,17.45660019,40.1,19.9,270,10.5,9.0,1003.2,14.8,84.5,12.1,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4899
42,16,0,11,0,2021,4,0.01,71,15.81919956,0.5,11.5,270,15.5,-0.6,1010.5,4.5,56.4,-4.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4910
17,12,0,19,10,2021,4,0.3,158,19.37080002,7.6,25.6,270,5.9,4.7,1017.2,15.1,53.6,4.1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4901
56,7,0,20,33,2021,4,1.0,108,10.43080044,5.9,20.9,70,8.5,2.7,1018.8,12.7,59.5,3.9,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4911
14,7,0,24,0,2021,4,0.02,28,12.26010036,5.6,17.7,90,8.1,2.8,1011.5,10.0,34.3,-7.6,12.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4917
24,8,0,20,16,2021,4,1.5,190,22.09029961,0.7,21.9,20,7.3,9.7,1017.1,16.4,42.6,2.7,21.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4881
19,19,0,20,20,2021,4,0.17,120,29.20590019,0.0,18.6,160,12.6,8.4,1014.4,14.4,57.1,5.2,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4921
61,24,6,28,21,2021,4,0.01,285,34.21060181,2.6,15.1,340,10.4,6.8,1002.2,9.2,70.8,3.7,12.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4891
28,20,7,16,17,2021,5,0.1,60,17.29439926,4.4,9.7,320,6.9,2.2,1024.4,5.4,37.6,-8.1,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4923
26,22,8,30,0,2021,5,0.01,234,30.50900078,1.1,23.8,230,7.9,7.0,1011.8,15.5,52.6,5.6,18.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4890
39,8,0,50,10,2021,5,0.2,145,28.1189003,3.1,18.5,230,13.7,8.1,999.5,12.8,45.9,1.2,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4889
38,25,15,16,18,2021,5,0.01,228,21.4720993,3.9,21.6,200,13.8,4.2,998.2,13.4,65.1,6.1,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4904
22,7,0,20,15,2021,5,0.2,74,17.22439957,10.3,22.0,290,11.6,6.6,1005.6,14.9,49.0,2.4,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4900
16,8,0,15,0,2021,5,0.01,81,6.017300129,7.4,21.0,320,14.6,6.2,1006.0,13.9,54.1,2.3,18.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4916
21,18,0,22,0,2021,5,1.2,275,34.03350067,5.7,24.0,50,6.6,7.0,1007.6,16.1,67.6,9.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4888
26,14,6,23,23,2021,5,0.1,127,35.36159897,55.8,29.8,180,4.9,12.6,1008.7,21.3,65.3,13.4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4903
22,7,0,10,10,2021,6,0.01,107,0.0,0.2,29.6,200,6.2,18.9,1008.3,23.1,55.8,13.6,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4882
26,0,5,10,12,2021,6,0.04,128,14.76309967,0.7,28.5,70,4.6,16.4,1014.4,21.2,68.6,14.3,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4896
42,9,0,7,0,2021,4,0.09,70,27.79129982,0.3,10.6,50,11.0,-0.7,1021.3,6.1,74.5,1.7,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4909
